sample,thin_sample,who,part,which,value
0,0,monkeys,0,OOMC,0.206782
0,0,monkeys,0,OMCO,0.288589
0,0,monkeys,0,OOCM,0.146816
0,0,monkeys,0,OCOM,0.065556
0,0,monkeys,0,OMOC,0.161746
0,0,monkeys,0,OCCO,0.080331
0,0,monkeys,0,CCOO,0.025659
0,0,monkeys,0,COCO,0.022858
0,0,monkeys,0,COOM,0.001663
0,0,kids,1,OOMC,0.261357
0,0,kids,1,OMCO,0.138243
0,0,kids,1,OOCM,0.244593
0,0,kids,1,OCOM,0.046514
0,0,kids,1,OMOC,0.076285
0,0,kids,1,OCCO,0.055407
0,0,kids,1,CCOO,0.076872
0,0,kids,1,COCO,0.042452
0,0,kids,1,COOM,0.058277
0,0,tsimane,2,OOMC,0.467375
0,0,tsimane,2,OMCO,0.057475
0,0,tsimane,2,OOCM,0.244751
0,0,tsimane,2,OCOM,0.063941
0,0,tsimane,2,OMOC,0.040594
0,0,tsimane,2,OCCO,0.030313
0,0,tsimane,2,CCOO,0.035069
0,0,tsimane,2,COCO,0.020272
0,0,tsimane,2,COOM,0.040211
0,0,adults,3,OOMC,0.895098
0,0,adults,3,OMCO,0.020625
0,0,adults,3,OOCM,0.008215
0,0,adults,3,OCOM,0.010841
0,0,adults,3,OMOC,0.011338
0,0,adults,3,OCCO,0.013453
0,0,adults,3,CCOO,0.013126
0,0,adults,3,COCO,0.009252
0,0,adults,3,COOM,0.018053
10,10,monkeys,0,OOMC,0.221486
10,10,monkeys,0,OMCO,0.240201
10,10,monkeys,0,OOCM,0.139087
10,10,monkeys,0,OCOM,0.100696
10,10,monkeys,0,OMOC,0.114589
10,10,monkeys,0,OCCO,0.118720
10,10,monkeys,0,CCOO,0.029896
10,10,monkeys,0,COCO,0.030820
10,10,monkeys,0,COOM,0.004505
10,10,kids,1,OOMC,0.276723
10,10,kids,1,OMCO,0.156364
10,10,kids,1,OOCM,0.249416
10,10,kids,1,OCOM,0.046355
10,10,kids,1,OMOC,0.100054
10,10,kids,1,OCCO,0.029681
10,10,kids,1,CCOO,0.070867
10,10,kids,1,COCO,0.031819
10,10,kids,1,COOM,0.038721
10,10,tsimane,2,OOMC,0.474414
10,10,tsimane,2,OMCO,0.051694
10,10,tsimane,2,OOCM,0.268331
10,10,tsimane,2,OCOM,0.060514
10,10,tsimane,2,OMOC,0.033011
10,10,tsimane,2,OCCO,0.025343
10,10,tsimane,2,CCOO,0.024574
10,10,tsimane,2,COCO,0.019362
10,10,tsimane,2,COOM,0.042756
10,10,adults,3,OOMC,0.849631
10,10,adults,3,OMCO,0.029576
10,10,adults,3,OOCM,0.011256
10,10,adults,3,OCOM,0.017945
10,10,adults,3,OMOC,0.019215
10,10,adults,3,OCCO,0.025283
10,10,adults,3,CCOO,0.018472
10,10,adults,3,COCO,0.011459
10,10,adults,3,COOM,0.017163
20,20,monkeys,0,OOMC,0.181388
20,20,monkeys,0,OMCO,0.157223
20,20,monkeys,0,OOCM,0.225835
20,20,monkeys,0,OCOM,0.121266
20,20,monkeys,0,OMOC,0.145954
20,20,monkeys,0,OCCO,0.072717
20,20,monkeys,0,CCOO,0.022688
20,20,monkeys,0,COCO,0.053047
20,20,monkeys,0,COOM,0.019882
20,20,kids,1,OOMC,0.434372
20,20,kids,1,OMCO,0.060421
20,20,kids,1,OOCM,0.234007
20,20,kids,1,OCOM,0.063120
20,20,kids,1,OMOC,0.036498
20,20,kids,1,OCCO,0.048806
20,20,kids,1,CCOO,0.041082
20,20,kids,1,COCO,0.032189
20,20,kids,1,COOM,0.049507
20,20,tsimane,2,OOMC,0.465397
20,20,tsimane,2,OMCO,0.029248
20,20,tsimane,2,OOCM,0.275339
20,20,tsimane,2,OCOM,0.105976
20,20,tsimane,2,OMOC,0.029853
20,20,tsimane,2,OCCO,0.024489
20,20,tsimane,2,CCOO,0.023148
20,20,tsimane,2,COCO,0.022646
20,20,tsimane,2,COOM,0.023904
20,20,adults,3,OOMC,0.852233
20,20,adults,3,OMCO,0.041412
20,20,adults,3,OOCM,0.014658
20,20,adults,3,OCOM,0.013436
20,20,adults,3,OMOC,0.012741
20,20,adults,3,OCCO,0.013584
20,20,adults,3,CCOO,0.013044
20,20,adults,3,COCO,0.026235
20,20,adults,3,COOM,0.012658
30,30,monkeys,0,OOMC,0.205691
30,30,monkeys,0,OMCO,0.153611
30,30,monkeys,0,OOCM,0.211310
30,30,monkeys,0,OCOM,0.119252
30,30,monkeys,0,OMOC,0.162609
30,30,monkeys,0,OCCO,0.076845
30,30,monkeys,0,CCOO,0.015360
30,30,monkeys,0,COCO,0.035992
30,30,monkeys,0,COOM,0.019330
30,30,kids,1,OOMC,0.324701
30,30,kids,1,OMCO,0.066448
30,30,kids,1,OOCM,0.304979
30,30,kids,1,OCOM,0.053815
30,30,kids,1,OMOC,0.037122
30,30,kids,1,OCCO,0.068269
30,30,kids,1,CCOO,0.034857
30,30,kids,1,COCO,0.046152
30,30,kids,1,COOM,0.063658
30,30,tsimane,2,OOMC,0.453556
30,30,tsimane,2,OMCO,0.027104
30,30,tsimane,2,OOCM,0.358804
30,30,tsimane,2,OCOM,0.068159
30,30,tsimane,2,OMOC,0.019165
30,30,tsimane,2,OCCO,0.014706
30,30,tsimane,2,CCOO,0.022534
30,30,tsimane,2,COCO,0.016703
30,30,tsimane,2,COOM,0.019269
30,30,adults,3,OOMC,0.827523
30,30,adults,3,OMCO,0.026607
30,30,adults,3,OOCM,0.021630
30,30,adults,3,OCOM,0.011268
30,30,adults,3,OMOC,0.019873
30,30,adults,3,OCCO,0.011807
30,30,adults,3,CCOO,0.017326
30,30,adults,3,COCO,0.023829
30,30,adults,3,COOM,0.040136
40,40,monkeys,0,OOMC,0.215383
40,40,monkeys,0,OMCO,0.226163
40,40,monkeys,0,OOCM,0.145869
40,40,monkeys,0,OCOM,0.082785
40,40,monkeys,0,OMOC,0.167662
40,40,monkeys,0,OCCO,0.084205
40,40,monkeys,0,CCOO,0.007340
40,40,monkeys,0,COCO,0.037966
40,40,monkeys,0,COOM,0.032627
40,40,kids,1,OOMC,0.280442
40,40,kids,1,OMCO,0.075855
40,40,kids,1,OOCM,0.161972
40,40,kids,1,OCOM,0.057671
40,40,kids,1,OMOC,0.095200
40,40,kids,1,OCCO,0.061507
40,40,kids,1,CCOO,0.088043
40,40,kids,1,COCO,0.088130
40,40,kids,1,COOM,0.091180
40,40,tsimane,2,OOMC,0.401478
40,40,tsimane,2,OMCO,0.025202
40,40,tsimane,2,OOCM,0.408210
40,40,tsimane,2,OCOM,0.068552
40,40,tsimane,2,OMOC,0.015189
40,40,tsimane,2,OCCO,0.014902
40,40,tsimane,2,CCOO,0.027134
40,40,tsimane,2,COCO,0.013082
40,40,tsimane,2,COOM,0.026251
40,40,adults,3,OOMC,0.844675
40,40,adults,3,OMCO,0.024271
40,40,adults,3,OOCM,0.014051
40,40,adults,3,OCOM,0.010352
40,40,adults,3,OMOC,0.027776
40,40,adults,3,OCCO,0.023105
40,40,adults,3,CCOO,0.007217
40,40,adults,3,COCO,0.022992
40,40,adults,3,COOM,0.025561
50,50,monkeys,0,OOMC,0.225194
50,50,monkeys,0,OMCO,0.096917
50,50,monkeys,0,OOCM,0.252065
50,50,monkeys,0,OCOM,0.110224
50,50,monkeys,0,OMOC,0.123439
50,50,monkeys,0,OCCO,0.082561
50,50,monkeys,0,CCOO,0.017739
50,50,monkeys,0,COCO,0.021884
50,50,monkeys,0,COOM,0.069976
50,50,kids,1,OOMC,0.309892
50,50,kids,1,OMCO,0.046103
50,50,kids,1,OOCM,0.192722
50,50,kids,1,OCOM,0.092812
50,50,kids,1,OMOC,0.078815
50,50,kids,1,OCCO,0.053797
50,50,kids,1,CCOO,0.121397
50,50,kids,1,COCO,0.047829
50,50,kids,1,COOM,0.056633
50,50,tsimane,2,OOMC,0.328222
50,50,tsimane,2,OMCO,0.024203
50,50,tsimane,2,OOCM,0.455960
50,50,tsimane,2,OCOM,0.057931
50,50,tsimane,2,OMOC,0.022464
50,50,tsimane,2,OCCO,0.015252
50,50,tsimane,2,CCOO,0.044224
50,50,tsimane,2,COCO,0.027023
50,50,tsimane,2,COOM,0.024722
50,50,adults,3,OOMC,0.835904
50,50,adults,3,OMCO,0.025644
50,50,adults,3,OOCM,0.015861
50,50,adults,3,OCOM,0.011445
50,50,adults,3,OMOC,0.042455
50,50,adults,3,OCCO,0.009298
50,50,adults,3,CCOO,0.014837
50,50,adults,3,COCO,0.025602
50,50,adults,3,COOM,0.018953
60,60,monkeys,0,OOMC,0.184207
60,60,monkeys,0,OMCO,0.066572
60,60,monkeys,0,OOCM,0.232476
60,60,monkeys,0,OCOM,0.076406
60,60,monkeys,0,OMOC,0.135865
60,60,monkeys,0,OCCO,0.072904
60,60,monkeys,0,CCOO,0.122555
60,60,monkeys,0,COCO,0.038335
60,60,monkeys,0,COOM,0.070679
60,60,kids,1,OOMC,0.306858
60,60,kids,1,OMCO,0.080370
60,60,kids,1,OOCM,0.224175
60,60,kids,1,OCOM,0.079662
60,60,kids,1,OMOC,0.081689
60,60,kids,1,OCCO,0.045796
60,60,kids,1,CCOO,0.098783
60,60,kids,1,COCO,0.043179
60,60,kids,1,COOM,0.039488
60,60,tsimane,2,OOMC,0.319693
60,60,tsimane,2,OMCO,0.028281
60,60,tsimane,2,OOCM,0.458415
60,60,tsimane,2,OCOM,0.058476
60,60,tsimane,2,OMOC,0.027177
60,60,tsimane,2,OCCO,0.018652
60,60,tsimane,2,CCOO,0.037675
60,60,tsimane,2,COCO,0.022729
60,60,tsimane,2,COOM,0.028902
60,60,adults,3,OOMC,0.810463
60,60,adults,3,OMCO,0.048656
60,60,adults,3,OOCM,0.012356
60,60,adults,3,OCOM,0.023044
60,60,adults,3,OMOC,0.049660
60,60,adults,3,OCCO,0.014472
60,60,adults,3,CCOO,0.010237
60,60,adults,3,COCO,0.019942
60,60,adults,3,COOM,0.011171
70,70,monkeys,0,OOMC,0.194605
70,70,monkeys,0,OMCO,0.160375
70,70,monkeys,0,OOCM,0.258288
70,70,monkeys,0,OCOM,0.094140
70,70,monkeys,0,OMOC,0.128483
70,70,monkeys,0,OCCO,0.052375
70,70,monkeys,0,CCOO,0.039008
70,70,monkeys,0,COCO,0.031854
70,70,monkeys,0,COOM,0.040872
70,70,kids,1,OOMC,0.342437
70,70,kids,1,OMCO,0.081684
70,70,kids,1,OOCM,0.197710
70,70,kids,1,OCOM,0.080734
70,70,kids,1,OMOC,0.085649
70,70,kids,1,OCCO,0.034214
70,70,kids,1,CCOO,0.080354
70,70,kids,1,COCO,0.045283
70,70,kids,1,COOM,0.051935
70,70,tsimane,2,OOMC,0.317380
70,70,tsimane,2,OMCO,0.038432
70,70,tsimane,2,OOCM,0.457775
70,70,tsimane,2,OCOM,0.064997
70,70,tsimane,2,OMOC,0.022357
70,70,tsimane,2,OCCO,0.015609
70,70,tsimane,2,CCOO,0.039887
70,70,tsimane,2,COCO,0.017043
70,70,tsimane,2,COOM,0.026520
70,70,adults,3,OOMC,0.795759
70,70,adults,3,OMCO,0.049598
70,70,adults,3,OOCM,0.018814
70,70,adults,3,OCOM,0.025126
70,70,adults,3,OMOC,0.029988
70,70,adults,3,OCCO,0.028153
70,70,adults,3,CCOO,0.012013
70,70,adults,3,COCO,0.029342
70,70,adults,3,COOM,0.011207
80,80,monkeys,0,OOMC,0.184741
80,80,monkeys,0,OMCO,0.180559
80,80,monkeys,0,OOCM,0.176917
80,80,monkeys,0,OCOM,0.159397
80,80,monkeys,0,OMOC,0.193470
80,80,monkeys,0,OCCO,0.042077
80,80,monkeys,0,CCOO,0.013975
80,80,monkeys,0,COCO,0.013377
80,80,monkeys,0,COOM,0.035488
80,80,kids,1,OOMC,0.389708
80,80,kids,1,OMCO,0.114079
80,80,kids,1,OOCM,0.240338
80,80,kids,1,OCOM,0.040295
80,80,kids,1,OMOC,0.068814
80,80,kids,1,OCCO,0.032780
80,80,kids,1,CCOO,0.051377
80,80,kids,1,COCO,0.031218
80,80,kids,1,COOM,0.031391
80,80,tsimane,2,OOMC,0.295480
80,80,tsimane,2,OMCO,0.026442
80,80,tsimane,2,OOCM,0.491839
80,80,tsimane,2,OCOM,0.067042
80,80,tsimane,2,OMOC,0.018149
80,80,tsimane,2,OCCO,0.014374
80,80,tsimane,2,CCOO,0.038518
80,80,tsimane,2,COCO,0.021317
80,80,tsimane,2,COOM,0.026840
80,80,adults,3,OOMC,0.800439
80,80,adults,3,OMCO,0.048891
80,80,adults,3,OOCM,0.013392
80,80,adults,3,OCOM,0.030807
80,80,adults,3,OMOC,0.023915
80,80,adults,3,OCCO,0.023508
80,80,adults,3,CCOO,0.010068
80,80,adults,3,COCO,0.039191
80,80,adults,3,COOM,0.009790
90,90,monkeys,0,OOMC,0.162250
90,90,monkeys,0,OMCO,0.164764
90,90,monkeys,0,OOCM,0.192854
90,90,monkeys,0,OCOM,0.197166
90,90,monkeys,0,OMOC,0.151644
90,90,monkeys,0,OCCO,0.075783
90,90,monkeys,0,CCOO,0.022188
90,90,monkeys,0,COCO,0.007999
90,90,monkeys,0,COOM,0.025351
90,90,kids,1,OOMC,0.407535
90,90,kids,1,OMCO,0.112103
90,90,kids,1,OOCM,0.186947
90,90,kids,1,OCOM,0.050587
90,90,kids,1,OMOC,0.064943
90,90,kids,1,OCCO,0.034859
90,90,kids,1,CCOO,0.060424
90,90,kids,1,COCO,0.042845
90,90,kids,1,COOM,0.039757
90,90,tsimane,2,OOMC,0.299015
90,90,tsimane,2,OMCO,0.028343
90,90,tsimane,2,OOCM,0.468144
90,90,tsimane,2,OCOM,0.073486
90,90,tsimane,2,OMOC,0.020580
90,90,tsimane,2,OCCO,0.017215
90,90,tsimane,2,CCOO,0.041030
90,90,tsimane,2,COCO,0.027427
90,90,tsimane,2,COOM,0.024758
90,90,adults,3,OOMC,0.823705
90,90,adults,3,OMCO,0.039434
90,90,adults,3,OOCM,0.007112
90,90,adults,3,OCOM,0.033665
90,90,adults,3,OMOC,0.017426
90,90,adults,3,OCCO,0.032300
90,90,adults,3,CCOO,0.011768
90,90,adults,3,COCO,0.021036
90,90,adults,3,COOM,0.013554
100,100,monkeys,0,OOMC,0.152172
100,100,monkeys,0,OMCO,0.179745
100,100,monkeys,0,OOCM,0.218140
100,100,monkeys,0,OCOM,0.016847
100,100,monkeys,0,OMOC,0.289750
100,100,monkeys,0,OCCO,0.056988
100,100,monkeys,0,CCOO,0.021022
100,100,monkeys,0,COCO,0.028977
100,100,monkeys,0,COOM,0.036358
100,100,kids,1,OOMC,0.393629
100,100,kids,1,OMCO,0.093033
100,100,kids,1,OOCM,0.166986
100,100,kids,1,OCOM,0.032699
100,100,kids,1,OMOC,0.090452
100,100,kids,1,OCCO,0.068259
100,100,kids,1,CCOO,0.059455
100,100,kids,1,COCO,0.033918
100,100,kids,1,COOM,0.061569
100,100,tsimane,2,OOMC,0.377488
100,100,tsimane,2,OMCO,0.030437
100,100,tsimane,2,OOCM,0.384620
100,100,tsimane,2,OCOM,0.057735
100,100,tsimane,2,OMOC,0.025414
100,100,tsimane,2,OCCO,0.019632
100,100,tsimane,2,CCOO,0.024633
100,100,tsimane,2,COCO,0.038726
100,100,tsimane,2,COOM,0.041314
100,100,adults,3,OOMC,0.832861
100,100,adults,3,OMCO,0.036056
100,100,adults,3,OOCM,0.025038
100,100,adults,3,OCOM,0.020138
100,100,adults,3,OMOC,0.027075
100,100,adults,3,OCCO,0.013482
100,100,adults,3,CCOO,0.010172
100,100,adults,3,COCO,0.019955
100,100,adults,3,COOM,0.015221
110,110,monkeys,0,OOMC,0.059694
110,110,monkeys,0,OMCO,0.193044
110,110,monkeys,0,OOCM,0.186304
110,110,monkeys,0,OCOM,0.123070
110,110,monkeys,0,OMOC,0.196990
110,110,monkeys,0,OCCO,0.093048
110,110,monkeys,0,CCOO,0.024512
110,110,monkeys,0,COCO,0.090026
110,110,monkeys,0,COOM,0.033312
110,110,kids,1,OOMC,0.407507
110,110,kids,1,OMCO,0.116169
110,110,kids,1,OOCM,0.148241
110,110,kids,1,OCOM,0.050552
110,110,kids,1,OMOC,0.129520
110,110,kids,1,OCCO,0.033140
110,110,kids,1,CCOO,0.045714
110,110,kids,1,COCO,0.022379
110,110,kids,1,COOM,0.046778
110,110,tsimane,2,OOMC,0.418575
110,110,tsimane,2,OMCO,0.033819
110,110,tsimane,2,OOCM,0.297317
110,110,tsimane,2,OCOM,0.092151
110,110,tsimane,2,OMOC,0.024295
110,110,tsimane,2,OCCO,0.026098
110,110,tsimane,2,CCOO,0.022507
110,110,tsimane,2,COCO,0.045378
110,110,tsimane,2,COOM,0.039859
110,110,adults,3,OOMC,0.734958
110,110,adults,3,OMCO,0.062021
110,110,adults,3,OOCM,0.034298
110,110,adults,3,OCOM,0.020070
110,110,adults,3,OMOC,0.045745
110,110,adults,3,OCCO,0.029061
110,110,adults,3,CCOO,0.027731
110,110,adults,3,COCO,0.028889
110,110,adults,3,COOM,0.017226
120,120,monkeys,0,OOMC,0.335216
120,120,monkeys,0,OMCO,0.096513
120,120,monkeys,0,OOCM,0.132394
120,120,monkeys,0,OCOM,0.090501
120,120,monkeys,0,OMOC,0.161526
120,120,monkeys,0,OCCO,0.033095
120,120,monkeys,0,CCOO,0.045057
120,120,monkeys,0,COCO,0.059389
120,120,monkeys,0,COOM,0.046310
120,120,kids,1,OOMC,0.362703
120,120,kids,1,OMCO,0.061011
120,120,kids,1,OOCM,0.213271
120,120,kids,1,OCOM,0.046011
120,120,kids,1,OMOC,0.102573
120,120,kids,1,OCCO,0.082707
120,120,kids,1,CCOO,0.042331
120,120,kids,1,COCO,0.037212
120,120,kids,1,COOM,0.052181
120,120,tsimane,2,OOMC,0.462737
120,120,tsimane,2,OMCO,0.056237
120,120,tsimane,2,OOCM,0.274913
120,120,tsimane,2,OCOM,0.044455
120,120,tsimane,2,OMOC,0.024198
120,120,tsimane,2,OCCO,0.015034
120,120,tsimane,2,CCOO,0.026565
120,120,tsimane,2,COCO,0.035836
120,120,tsimane,2,COOM,0.060025
120,120,adults,3,OOMC,0.575224
120,120,adults,3,OMCO,0.034224
120,120,adults,3,OOCM,0.106839
120,120,adults,3,OCOM,0.037167
120,120,adults,3,OMOC,0.026452
120,120,adults,3,OCCO,0.063980
120,120,adults,3,CCOO,0.065259
120,120,adults,3,COCO,0.035071
120,120,adults,3,COOM,0.055784
130,130,monkeys,0,OOMC,0.090519
130,130,monkeys,0,OMCO,0.181497
130,130,monkeys,0,OOCM,0.245817
130,130,monkeys,0,OCOM,0.047987
130,130,monkeys,0,OMOC,0.151722
130,130,monkeys,0,OCCO,0.173159
130,130,monkeys,0,CCOO,0.032223
130,130,monkeys,0,COCO,0.026410
130,130,monkeys,0,COOM,0.050666
130,130,kids,1,OOMC,0.298673
130,130,kids,1,OMCO,0.057990
130,130,kids,1,OOCM,0.269944
130,130,kids,1,OCOM,0.064094
130,130,kids,1,OMOC,0.088346
130,130,kids,1,OCCO,0.078494
130,130,kids,1,CCOO,0.069660
130,130,kids,1,COCO,0.036344
130,130,kids,1,COOM,0.036455
130,130,tsimane,2,OOMC,0.388878
130,130,tsimane,2,OMCO,0.042537
130,130,tsimane,2,OOCM,0.348576
130,130,tsimane,2,OCOM,0.049974
130,130,tsimane,2,OMOC,0.017765
130,130,tsimane,2,OCCO,0.027909
130,130,tsimane,2,CCOO,0.039324
130,130,tsimane,2,COCO,0.031542
130,130,tsimane,2,COOM,0.053494
130,130,adults,3,OOMC,0.466089
130,130,adults,3,OMCO,0.041237
130,130,adults,3,OOCM,0.049077
130,130,adults,3,OCOM,0.033536
130,130,adults,3,OMOC,0.037234
130,130,adults,3,OCCO,0.044320
130,130,adults,3,CCOO,0.148530
130,130,adults,3,COCO,0.048769
130,130,adults,3,COOM,0.131208
140,140,monkeys,0,OOMC,0.160707
140,140,monkeys,0,OMCO,0.083700
140,140,monkeys,0,OOCM,0.175144
140,140,monkeys,0,OCOM,0.111081
140,140,monkeys,0,OMOC,0.290830
140,140,monkeys,0,OCCO,0.044562
140,140,monkeys,0,CCOO,0.040400
140,140,monkeys,0,COCO,0.062793
140,140,monkeys,0,COOM,0.030782
140,140,kids,1,OOMC,0.384723
140,140,kids,1,OMCO,0.033864
140,140,kids,1,OOCM,0.209708
140,140,kids,1,OCOM,0.050168
140,140,kids,1,OMOC,0.094162
140,140,kids,1,OCCO,0.112250
140,140,kids,1,CCOO,0.036501
140,140,kids,1,COCO,0.045123
140,140,kids,1,COOM,0.033503
140,140,tsimane,2,OOMC,0.417931
140,140,tsimane,2,OMCO,0.046029
140,140,tsimane,2,OOCM,0.335912
140,140,tsimane,2,OCOM,0.051801
140,140,tsimane,2,OMOC,0.015457
140,140,tsimane,2,OCCO,0.018962
140,140,tsimane,2,CCOO,0.055732
140,140,tsimane,2,COCO,0.015853
140,140,tsimane,2,COOM,0.042323
140,140,adults,3,OOMC,0.561110
140,140,adults,3,OMCO,0.031862
140,140,adults,3,OOCM,0.039155
140,140,adults,3,OCOM,0.038747
140,140,adults,3,OMOC,0.045159
140,140,adults,3,OCCO,0.057797
140,140,adults,3,CCOO,0.083950
140,140,adults,3,COCO,0.069545
140,140,adults,3,COOM,0.072675
150,150,monkeys,0,OOMC,0.295818
150,150,monkeys,0,OMCO,0.129480
150,150,monkeys,0,OOCM,0.072876
150,150,monkeys,0,OCOM,0.061444
150,150,monkeys,0,OMOC,0.174015
150,150,monkeys,0,OCCO,0.121667
150,150,monkeys,0,CCOO,0.018211
150,150,monkeys,0,COCO,0.054756
150,150,monkeys,0,COOM,0.071734
150,150,kids,1,OOMC,0.285380
150,150,kids,1,OMCO,0.103837
150,150,kids,1,OOCM,0.166113
150,150,kids,1,OCOM,0.036275
150,150,kids,1,OMOC,0.115394
150,150,kids,1,OCCO,0.056804
150,150,kids,1,CCOO,0.074750
150,150,kids,1,COCO,0.061334
150,150,kids,1,COOM,0.100112
150,150,tsimane,2,OOMC,0.525928
150,150,tsimane,2,OMCO,0.019606
150,150,tsimane,2,OOCM,0.305577
150,150,tsimane,2,OCOM,0.035446
150,150,tsimane,2,OMOC,0.014081
150,150,tsimane,2,OCCO,0.013607
150,150,tsimane,2,CCOO,0.015743
150,150,tsimane,2,COCO,0.031306
150,150,tsimane,2,COOM,0.038708
150,150,adults,3,OOMC,0.828600
150,150,adults,3,OMCO,0.020344
150,150,adults,3,OOCM,0.009057
150,150,adults,3,OCOM,0.010059
150,150,adults,3,OMOC,0.029271
150,150,adults,3,OCCO,0.029084
150,150,adults,3,CCOO,0.025373
150,150,adults,3,COCO,0.021497
150,150,adults,3,COOM,0.026715
160,160,monkeys,0,OOMC,0.272602
160,160,monkeys,0,OMCO,0.122557
160,160,monkeys,0,OOCM,0.118462
160,160,monkeys,0,OCOM,0.228084
160,160,monkeys,0,OMOC,0.079400
160,160,monkeys,0,OCCO,0.104562
160,160,monkeys,0,CCOO,0.015239
160,160,monkeys,0,COCO,0.034016
160,160,monkeys,0,COOM,0.025077
160,160,kids,1,OOMC,0.381513
160,160,kids,1,OMCO,0.051998
160,160,kids,1,OOCM,0.203713
160,160,kids,1,OCOM,0.060391
160,160,kids,1,OMOC,0.089933
160,160,kids,1,OCCO,0.046596
160,160,kids,1,CCOO,0.032390
160,160,kids,1,COCO,0.043147
160,160,kids,1,COOM,0.090321
160,160,tsimane,2,OOMC,0.570138
160,160,tsimane,2,OMCO,0.030064
160,160,tsimane,2,OOCM,0.207909
160,160,tsimane,2,OCOM,0.066676
160,160,tsimane,2,OMOC,0.019995
160,160,tsimane,2,OCCO,0.016695
160,160,tsimane,2,CCOO,0.017413
160,160,tsimane,2,COCO,0.027017
160,160,tsimane,2,COOM,0.044093
160,160,adults,3,OOMC,0.854694
160,160,adults,3,OMCO,0.018126
160,160,adults,3,OOCM,0.006692
160,160,adults,3,OCOM,0.022143
160,160,adults,3,OMOC,0.006437
160,160,adults,3,OCCO,0.024166
160,160,adults,3,CCOO,0.019507
160,160,adults,3,COCO,0.030558
160,160,adults,3,COOM,0.017678
170,170,monkeys,0,OOMC,0.131705
170,170,monkeys,0,OMCO,0.102532
170,170,monkeys,0,OOCM,0.175791
170,170,monkeys,0,OCOM,0.146075
170,170,monkeys,0,OMOC,0.164376
170,170,monkeys,0,OCCO,0.118921
170,170,monkeys,0,CCOO,0.027300
170,170,monkeys,0,COCO,0.082061
170,170,monkeys,0,COOM,0.051238
170,170,kids,1,OOMC,0.589893
170,170,kids,1,OMCO,0.045599
170,170,kids,1,OOCM,0.101942
170,170,kids,1,OCOM,0.037132
170,170,kids,1,OMOC,0.074148
170,170,kids,1,OCCO,0.020898
170,170,kids,1,CCOO,0.039976
170,170,kids,1,COCO,0.034534
170,170,kids,1,COOM,0.055877
170,170,tsimane,2,OOMC,0.444994
170,170,tsimane,2,OMCO,0.016961
170,170,tsimane,2,OOCM,0.331253
170,170,tsimane,2,OCOM,0.088487
170,170,tsimane,2,OMOC,0.026517
170,170,tsimane,2,OCCO,0.014550
170,170,tsimane,2,CCOO,0.018135
170,170,tsimane,2,COCO,0.024883
170,170,tsimane,2,COOM,0.034221
170,170,adults,3,OOMC,0.692519
170,170,adults,3,OMCO,0.023815
170,170,adults,3,OOCM,0.030771
170,170,adults,3,OCOM,0.023311
170,170,adults,3,OMOC,0.066502
170,170,adults,3,OCCO,0.018557
170,170,adults,3,CCOO,0.026132
170,170,adults,3,COCO,0.067690
170,170,adults,3,COOM,0.050703
180,180,monkeys,0,OOMC,0.093562
180,180,monkeys,0,OMCO,0.077928
180,180,monkeys,0,OOCM,0.305688
180,180,monkeys,0,OCOM,0.054714
180,180,monkeys,0,OMOC,0.220795
180,180,monkeys,0,OCCO,0.078379
180,180,monkeys,0,CCOO,0.044393
180,180,monkeys,0,COCO,0.022916
180,180,monkeys,0,COOM,0.101624
180,180,kids,1,OOMC,0.384772
180,180,kids,1,OMCO,0.059349
180,180,kids,1,OOCM,0.177244
180,180,kids,1,OCOM,0.052067
180,180,kids,1,OMOC,0.111162
180,180,kids,1,OCCO,0.041831
180,180,kids,1,CCOO,0.044443
180,180,kids,1,COCO,0.052666
180,180,kids,1,COOM,0.076467
180,180,tsimane,2,OOMC,0.588626
180,180,tsimane,2,OMCO,0.031315
180,180,tsimane,2,OOCM,0.224667
180,180,tsimane,2,OCOM,0.053490
180,180,tsimane,2,OMOC,0.025606
180,180,tsimane,2,OCCO,0.012937
180,180,tsimane,2,CCOO,0.016903
180,180,tsimane,2,COCO,0.021787
180,180,tsimane,2,COOM,0.024669
180,180,adults,3,OOMC,0.608233
180,180,adults,3,OMCO,0.077060
180,180,adults,3,OOCM,0.019682
180,180,adults,3,OCOM,0.027819
180,180,adults,3,OMOC,0.023476
180,180,adults,3,OCCO,0.061627
180,180,adults,3,CCOO,0.049537
180,180,adults,3,COCO,0.077257
180,180,adults,3,COOM,0.055310
190,190,monkeys,0,OOMC,0.235966
190,190,monkeys,0,OMCO,0.153187
190,190,monkeys,0,OOCM,0.101237
190,190,monkeys,0,OCOM,0.270186
190,190,monkeys,0,OMOC,0.097794
190,190,monkeys,0,OCCO,0.026784
190,190,monkeys,0,CCOO,0.023310
190,190,monkeys,0,COCO,0.049295
190,190,monkeys,0,COOM,0.042241
190,190,kids,1,OOMC,0.345292
190,190,kids,1,OMCO,0.044646
190,190,kids,1,OOCM,0.183753
190,190,kids,1,OCOM,0.050113
190,190,kids,1,OMOC,0.163112
190,190,kids,1,OCCO,0.079347
190,190,kids,1,CCOO,0.050225
190,190,kids,1,COCO,0.036238
190,190,kids,1,COOM,0.047275
190,190,tsimane,2,OOMC,0.466089
190,190,tsimane,2,OMCO,0.034545
190,190,tsimane,2,OOCM,0.244027
190,190,tsimane,2,OCOM,0.101439
