sample,thin_sample,who,value
255,2550,tsimane,0.004762
255,2550,adults,0.000555
256,2560,monkeys,0.082100
256,2560,kids,0.010570
256,2560,tsimane,0.001123
256,2560,adults,0.000563
257,2570,monkeys,0.082100
257,2570,kids,0.010570
257,2570,tsimane,0.001123
257,2570,adults,0.000563
258,2580,monkeys,0.082100
258,2580,kids,0.010570
258,2580,tsimane,0.001123
258,2580,adults,0.000563
259,2590,monkeys,0.068723
259,2590,kids,0.013024
259,2590,tsimane,0.002326
259,2590,adults,0.002588
260,2600,monkeys,0.069898
260,2600,kids,0.012046
260,2600,tsimane,0.002337
260,2600,adults,0.000207
261,2610,monkeys,0.077523
261,2610,kids,0.012125
261,2610,tsimane,0.001927
261,2610,adults,0.000655
262,2620,monkeys,0.074887
262,2620,kids,0.015236
262,2620,tsimane,0.000801
262,2620,adults,0.000339
263,2630,monkeys,0.092761
263,2630,kids,0.024017
263,2630,tsimane,0.000866
263,2630,adults,0.001013
264,2640,monkeys,0.088806
264,2640,kids,0.023332
264,2640,tsimane,0.001125
264,2640,adults,0.001009
265,2650,monkeys,0.086929
265,2650,kids,0.023192
265,2650,tsimane,0.001372
265,2650,adults,0.001033
266,2660,monkeys,0.086333
266,2660,kids,0.023551
266,2660,tsimane,0.001408
266,2660,adults,0.001110
267,2670,monkeys,0.085159
267,2670,kids,0.021883
267,2670,tsimane,0.001319
267,2670,adults,0.001105
268,2680,monkeys,0.085190
268,2680,kids,0.023416
268,2680,tsimane,0.001201
268,2680,adults,0.001108
269,2690,monkeys,0.100666
269,2690,kids,0.014474
269,2690,tsimane,0.001450
269,2690,adults,0.002363
270,2700,monkeys,0.098390
270,2700,kids,0.014524
270,2700,tsimane,0.001500
270,2700,adults,0.002032
271,2710,monkeys,0.066733
271,2710,kids,0.012605
271,2710,tsimane,0.001224
271,2710,adults,0.001345
272,2720,monkeys,0.080425
272,2720,kids,0.017112
272,2720,tsimane,0.001220
272,2720,adults,0.000245
273,2730,monkeys,0.074544
273,2730,kids,0.015823
273,2730,tsimane,0.001981
273,2730,adults,0.000735
274,2740,monkeys,0.081998
274,2740,kids,0.016611
274,2740,tsimane,0.002231
274,2740,adults,0.000972
275,2750,monkeys,0.080740
275,2750,kids,0.011687
275,2750,tsimane,0.004128
275,2750,adults,0.001303
276,2760,monkeys,0.077091
276,2760,kids,0.019399
276,2760,tsimane,0.000503
276,2760,adults,0.000800
277,2770,monkeys,0.074794
277,2770,kids,0.012026
277,2770,tsimane,0.003182
277,2770,adults,0.003203
278,2780,monkeys,0.074794
278,2780,kids,0.012026
278,2780,tsimane,0.003182
278,2780,adults,0.003203
279,2790,monkeys,0.081424
279,2790,kids,0.015852
279,2790,tsimane,0.002124
279,2790,adults,0.001507
280,2800,monkeys,0.073648
280,2800,kids,0.018624
280,2800,tsimane,0.002462
280,2800,adults,0.001223
281,2810,monkeys,0.097852
281,2810,kids,0.010381
281,2810,tsimane,0.001310
281,2810,adults,0.001001
282,2820,monkeys,0.071690
282,2820,kids,0.017892
282,2820,tsimane,0.000970
282,2820,adults,0.000512
283,2830,monkeys,0.071037
283,2830,kids,0.019114
283,2830,tsimane,0.001336
283,2830,adults,0.000796
284,2840,monkeys,0.069506
284,2840,kids,0.019778
284,2840,tsimane,0.001478
284,2840,adults,0.000801
285,2850,monkeys,0.103598
285,2850,kids,0.017009
285,2850,tsimane,0.002262
285,2850,adults,0.000651
286,2860,monkeys,0.103498
286,2860,kids,0.016609
286,2860,tsimane,0.001660
286,2860,adults,0.000837
287,2870,monkeys,0.089142
287,2870,kids,0.018312
287,2870,tsimane,0.000363
287,2870,adults,0.000944
288,2880,monkeys,0.089578
288,2880,kids,0.017926
288,2880,tsimane,0.000404
288,2880,adults,0.000892
289,2890,monkeys,0.087905
289,2890,kids,0.019097
289,2890,tsimane,0.000342
289,2890,adults,0.000992
290,2900,monkeys,0.082439
290,2900,kids,0.018236
290,2900,tsimane,0.000393
290,2900,adults,0.000763
291,2910,monkeys,0.083452
291,2910,kids,0.018971
291,2910,tsimane,0.000410
291,2910,adults,0.000745
292,2920,monkeys,0.083452
292,2920,kids,0.018971
292,2920,tsimane,0.000410
292,2920,adults,0.000745
293,2930,monkeys,0.084547
293,2930,kids,0.019154
293,2930,tsimane,0.000397
293,2930,adults,0.000905
294,2940,monkeys,0.083654
294,2940,kids,0.019238
294,2940,tsimane,0.000407
294,2940,adults,0.000820
295,2950,monkeys,0.073718
295,2950,kids,0.013063
295,2950,tsimane,0.006447
295,2950,adults,0.000571
296,2960,monkeys,0.078483
296,2960,kids,0.013063
296,2960,tsimane,0.005033
296,2960,adults,0.000529
297,2970,monkeys,0.078483
297,2970,kids,0.013063
297,2970,tsimane,0.005033
297,2970,adults,0.000529
298,2980,monkeys,0.078483
298,2980,kids,0.013063
298,2980,tsimane,0.005033
298,2980,adults,0.000529
299,2990,monkeys,0.078483
299,2990,kids,0.013063
299,2990,tsimane,0.005033
299,2990,adults,0.000529
300,3000,monkeys,0.078630
300,3000,kids,0.013039
300,3000,tsimane,0.004870
300,3000,adults,0.000642
301,3010,monkeys,0.071570
301,3010,kids,0.013235
301,3010,tsimane,0.003836
301,3010,adults,0.000393
302,3020,monkeys,0.071605
302,3020,kids,0.013382
302,3020,tsimane,0.003504
302,3020,adults,0.000411
303,3030,monkeys,0.071605
303,3030,kids,0.013382
303,3030,tsimane,0.003504
303,3030,adults,0.000411
304,3040,monkeys,0.071605
304,3040,kids,0.013382
304,3040,tsimane,0.003504
304,3040,adults,0.000411
305,3050,monkeys,0.079388
305,3050,kids,0.013113
305,3050,tsimane,0.002479
305,3050,adults,0.000271
306,3060,monkeys,0.079388
306,3060,kids,0.013113
306,3060,tsimane,0.002479
306,3060,adults,0.000271
307,3070,monkeys,0.081346
307,3070,kids,0.013048
307,3070,tsimane,0.002327
307,3070,adults,0.000245
308,3080,monkeys,0.081166
308,3080,kids,0.012952
308,3080,tsimane,0.002239
308,3080,adults,0.000228
309,3090,monkeys,0.073043
309,3090,kids,0.012332
309,3090,tsimane,0.003353
309,3090,adults,0.000446
310,3100,monkeys,0.076351
310,3100,kids,0.012399
310,3100,tsimane,0.002303
310,3100,adults,0.000880
311,3110,monkeys,0.075427
311,3110,kids,0.012799
311,3110,tsimane,0.002106
311,3110,adults,0.000766
312,3120,monkeys,0.073202
312,3120,kids,0.012974
312,3120,tsimane,0.001886
312,3120,adults,0.000786
313,3130,monkeys,0.070296
313,3130,kids,0.013216
313,3130,tsimane,0.002136
313,3130,adults,0.000975
314,3140,monkeys,0.072495
314,3140,kids,0.013288
314,3140,tsimane,0.002540
314,3140,adults,0.001123
315,3150,monkeys,0.072495
315,3150,kids,0.013288
315,3150,tsimane,0.002540
315,3150,adults,0.001123
316,3160,monkeys,0.072495
316,3160,kids,0.013288
316,3160,tsimane,0.002540
316,3160,adults,0.001123
317,3170,monkeys,0.071489
317,3170,kids,0.014156
317,3170,tsimane,0.002415
317,3170,adults,0.000836
318,3180,monkeys,0.071602
318,3180,kids,0.013656
318,3180,tsimane,0.002485
318,3180,adults,0.000941
319,3190,monkeys,0.082325
319,3190,kids,0.013981
319,3190,tsimane,0.001422
319,3190,adults,0.000961
320,3200,monkeys,0.061167
320,3200,kids,0.015466
320,3200,tsimane,0.002498
320,3200,adults,0.004195
321,3210,monkeys,0.060163
321,3210,kids,0.015624
321,3210,tsimane,0.002319
321,3210,adults,0.003571
322,3220,monkeys,0.067988
322,3220,kids,0.016511
322,3220,tsimane,0.002447
322,3220,adults,0.002665
323,3230,monkeys,0.066517
323,3230,kids,0.016068
323,3230,tsimane,0.003122
323,3230,adults,0.002654
324,3240,monkeys,0.057117
324,3240,kids,0.014375
324,3240,tsimane,0.002765
324,3240,adults,0.001205
325,3250,monkeys,0.053751
325,3250,kids,0.014369
325,3250,tsimane,0.002912
325,3250,adults,0.000793
326,3260,monkeys,0.055515
326,3260,kids,0.014781
326,3260,tsimane,0.002797
326,3260,adults,0.000767
327,3270,monkeys,0.063697
327,3270,kids,0.017310
327,3270,tsimane,0.002488
327,3270,adults,0.001315
328,3280,monkeys,0.061182
328,3280,kids,0.012155
328,3280,tsimane,0.000838
328,3280,adults,0.002732
329,3290,monkeys,0.090846
329,3290,kids,0.013760
329,3290,tsimane,0.000339
329,3290,adults,0.000556
330,3300,monkeys,0.068603
330,3300,kids,0.015888
330,3300,tsimane,0.000888
330,3300,adults,0.000240
331,3310,monkeys,0.073805
331,3310,kids,0.017533
331,3310,tsimane,0.002172
331,3310,adults,0.000305
332,3320,monkeys,0.076603
332,3320,kids,0.011858
332,3320,tsimane,0.001188
332,3320,adults,0.000324
333,3330,monkeys,0.077057
333,3330,kids,0.015962
333,3330,tsimane,0.003346
333,3330,adults,0.000137
334,3340,monkeys,0.118152
334,3340,kids,0.012269
334,3340,tsimane,0.000557
334,3340,adults,0.003399
335,3350,monkeys,0.068660
335,3350,kids,0.013994
335,3350,tsimane,0.000746
335,3350,adults,0.000951
336,3360,monkeys,0.084877
336,3360,kids,0.017149
336,3360,tsimane,0.003601
336,3360,adults,0.001133
337,3370,monkeys,0.073442
337,3370,kids,0.012738
337,3370,tsimane,0.003483
337,3370,adults,0.001583
338,3380,monkeys,0.073199
338,3380,kids,0.013324
338,3380,tsimane,0.004131
338,3380,adults,0.001429
339,3390,monkeys,0.072460
339,3390,kids,0.012110
339,3390,tsimane,0.002081
339,3390,adults,0.001958
340,3400,monkeys,0.067334
340,3400,kids,0.013362
340,3400,tsimane,0.001382
340,3400,adults,0.000349
341,3410,monkeys,0.079390
341,3410,kids,0.017753
341,3410,tsimane,0.001800
341,3410,adults,0.000551
342,3420,monkeys,0.091985
342,3420,kids,0.012063
342,3420,tsimane,0.005978
342,3420,adults,0.000318
343,3430,monkeys,0.063544
343,3430,kids,0.019739
343,3430,tsimane,0.000453
343,3430,adults,0.001296
344,3440,monkeys,0.097057
344,3440,kids,0.011826
344,3440,tsimane,0.003662
344,3440,adults,0.000613
345,3450,monkeys,0.098008
345,3450,kids,0.011820
345,3450,tsimane,0.003567
345,3450,adults,0.000507
346,3460,monkeys,0.077931
346,3460,kids,0.010011
346,3460,tsimane,0.000992
346,3460,adults,0.000297
347,3470,monkeys,0.091607
347,3470,kids,0.010530
347,3470,tsimane,0.000689
347,3470,adults,0.000257
348,3480,monkeys,0.060314
348,3480,kids,0.016142
348,3480,tsimane,0.001379
348,3480,adults,0.000278
349,3490,monkeys,0.071187
349,3490,kids,0.018226
349,3490,tsimane,0.004130
349,3490,adults,0.000219
350,3500,monkeys,0.083478
350,3500,kids,0.012593
350,3500,tsimane,0.001329
350,3500,adults,0.003695
351,3510,monkeys,0.094693
351,3510,kids,0.014511
351,3510,tsimane,0.000813
351,3510,adults,0.003463
352,3520,monkeys,0.084829
352,3520,kids,0.015094
352,3520,tsimane,0.001109
352,3520,adults,0.002314
353,3530,monkeys,0.079998
353,3530,kids,0.014782
353,3530,tsimane,0.001548
353,3530,adults,0.000392
354,3540,monkeys,0.084421
354,3540,kids,0.011593
354,3540,tsimane,0.000726
354,3540,adults,0.000739
355,3550,monkeys,0.070874
355,3550,kids,0.015013
355,3550,tsimane,0.000623
355,3550,adults,0.001332
356,3560,monkeys,0.074230
356,3560,kids,0.014699
356,3560,tsimane,0.000819
356,3560,adults,0.001512
357,3570,monkeys,0.070109
357,3570,kids,0.018713
357,3570,tsimane,0.002435
357,3570,adults,0.001499
358,3580,monkeys,0.068091
358,3580,kids,0.021456
358,3580,tsimane,0.002072
358,3580,adults,0.001105
359,3590,monkeys,0.081413
359,3590,kids,0.020213
359,3590,tsimane,0.001949
359,3590,adults,0.001653
360,3600,monkeys,0.091815
360,3600,kids,0.019946
360,3600,tsimane,0.002257
360,3600,adults,0.001966
361,3610,monkeys,0.100745
361,3610,kids,0.014101
361,3610,tsimane,0.001798
361,3610,adults,0.002159
362,3620,monkeys,0.080356
362,3620,kids,0.013632
362,3620,tsimane,0.001244
362,3620,adults,0.001633
363,3630,monkeys,0.080807
363,3630,kids,0.016475
363,3630,tsimane,0.002685
363,3630,adults,0.000745
364,3640,monkeys,0.098828
364,3640,kids,0.011371
364,3640,tsimane,0.001630
364,3640,adults,0.000638
365,3650,monkeys,0.095674
365,3650,kids,0.009771
365,3650,tsimane,0.001825
365,3650,adults,0.000203
366,3660,monkeys,0.063417
366,3660,kids,0.018994
366,3660,tsimane,0.001556
366,3660,adults,0.000948
367,3670,monkeys,0.077593
367,3670,kids,0.012983
367,3670,tsimane,0.001812
367,3670,adults,0.001830
368,3680,monkeys,0.073029
368,3680,kids,0.014737
368,3680,tsimane,0.002151
368,3680,adults,0.003101
369,3690,monkeys,0.068355
369,3690,kids,0.016125
369,3690,tsimane,0.001824
369,3690,adults,0.001023
370,3700,monkeys,0.089472
370,3700,kids,0.011577
370,3700,tsimane,0.002602
370,3700,adults,0.001401
371,3710,monkeys,0.072443
371,3710,kids,0.015025
371,3710,tsimane,0.001360
371,3710,adults,0.000464
372,3720,monkeys,0.097136
372,3720,kids,0.015727
372,3720,tsimane,0.000705
372,3720,adults,0.000298
373,3730,monkeys,0.094224
373,3730,kids,0.015814
373,3730,tsimane,0.000621
373,3730,adults,0.000336
374,3740,monkeys,0.088817
374,3740,kids,0.016605
374,3740,tsimane,0.000776
374,3740,adults,0.000527
375,3750,monkeys,0.088817
375,3750,kids,0.016605
375,3750,tsimane,0.000776
375,3750,adults,0.000527
376,3760,monkeys,0.096750
376,3760,kids,0.018514
376,3760,tsimane,0.000686
376,3760,adults,0.000307
377,3770,monkeys,0.063377
377,3770,kids,0.012723
377,3770,tsimane,0.000783
377,3770,adults,0.000232
378,3780,monkeys,0.082916
378,3780,kids,0.017029
378,3780,tsimane,0.001088
378,3780,adults,0.000408
379,3790,monkeys,0.081492
379,3790,kids,0.016171
379,3790,tsimane,0.000861
379,3790,adults,0.000465
380,3800,monkeys,0.078431
380,3800,kids,0.018586
380,3800,tsimane,0.003213
380,3800,adults,0.001458
381,3810,monkeys,0.099041
381,3810,kids,0.012275
381,3810,tsimane,0.001091
381,3810,adults,0.001516
382,3820,monkeys,0.085648
382,3820,kids,0.009974
382,3820,tsimane,0.001778
382,3820,adults,0.002264
383,3830,monkeys,0.080316
383,3830,kids,0.010231
383,3830,tsimane,0.001855
383,3830,adults,0.003196
384,3840,monkeys,0.079211
384,3840,kids,0.010226
384,3840,tsimane,0.001800
384,3840,adults,0.003406
385,3850,monkeys,0.112709
385,3850,kids,0.009372
385,3850,tsimane,0.001628
385,3850,adults,0.003209
386,3860,monkeys,0.109139
386,3860,kids,0.011621
386,3860,tsimane,0.002066
386,3860,adults,0.002154
387,3870,monkeys,0.057651
387,3870,kids,0.020556
387,3870,tsimane,0.001612
387,3870,adults,0.000584
388,3880,monkeys,0.111398
388,3880,kids,0.008723
388,3880,tsimane,0.000839
388,3880,adults,0.000379
389,3890,monkeys,0.108878
389,3890,kids,0.008288
389,3890,tsimane,0.000823
389,3890,adults,0.000437
390,3900,monkeys,0.104847
390,3900,kids,0.008390
390,3900,tsimane,0.000937
390,3900,adults,0.000527
391,3910,monkeys,0.104449
391,3910,kids,0.008854
391,3910,tsimane,0.000981
391,3910,adults,0.000478
392,3920,monkeys,0.103386
392,3920,kids,0.008391
392,3920,tsimane,0.000920
392,3920,adults,0.000435
393,3930,monkeys,0.101565
393,3930,kids,0.008430
393,3930,tsimane,0.000782
393,3930,adults,0.000425
394,3940,monkeys,0.093221
394,3940,kids,0.008851
394,3940,tsimane,0.000693
394,3940,adults,0.000494
395,3950,monkeys,0.094549
395,3950,kids,0.009220
395,3950,tsimane,0.000681
395,3950,adults,0.000566
396,3960,monkeys,0.093164
396,3960,kids,0.010713
396,3960,tsimane,0.001046
396,3960,adults,0.000326
397,3970,monkeys,0.088572
397,3970,kids,0.011852
397,3970,tsimane,0.000689
397,3970,adults,0.000239
398,3980,monkeys,0.080286
398,3980,kids,0.016915
398,3980,tsimane,0.004382
398,3980,adults,0.000315
399,3990,monkeys,0.080286
399,3990,kids,0.016915
399,3990,tsimane,0.004382
399,3990,adults,0.000315
400,4000,monkeys,0.087888
400,4000,kids,0.014549
400,4000,tsimane,0.003382
400,4000,adults,0.000382
401,4010,monkeys,0.075370
401,4010,kids,0.014757
401,4010,tsimane,0.004600
401,4010,adults,0.000392
402,4020,monkeys,0.103756
402,4020,kids,0.012212
402,4020,tsimane,0.001300
402,4020,adults,0.000302
403,4030,monkeys,0.100184
403,4030,kids,0.011055
403,4030,tsimane,0.000643
403,4030,adults,0.000108
404,4040,monkeys,0.067158
404,4040,kids,0.016370
404,4040,tsimane,0.000467
404,4040,adults,0.000350
405,4050,monkeys,0.067414
405,4050,kids,0.015325
405,4050,tsimane,0.000502
405,4050,adults,0.000309
406,4060,monkeys,0.090879
406,4060,kids,0.021044
406,4060,tsimane,0.001059
406,4060,adults,0.001048
407,4070,monkeys,0.090252
407,4070,kids,0.022120
407,4070,tsimane,0.001286
407,4070,adults,0.001209
408,4080,monkeys,0.075085
408,4080,kids,0.020173
408,4080,tsimane,0.000880
408,4080,adults,0.000489
409,4090,monkeys,0.077510
409,4090,kids,0.018461
409,4090,tsimane,0.000404
409,4090,adults,0.000356
410,4100,monkeys,0.083604
410,4100,kids,0.018901
410,4100,tsimane,0.000406
410,4100,adults,0.000396
411,4110,monkeys,0.077614
411,4110,kids,0.012623
411,4110,tsimane,0.003976
411,4110,adults,0.001887
412,4120,monkeys,0.072758
412,4120,kids,0.007981
412,4120,tsimane,0.001715
412,4120,adults,0.002081
413,4130,monkeys,0.081144
413,4130,kids,0.017211
413,4130,tsimane,0.002588
413,4130,adults,0.000244
414,4140,monkeys,0.069874
414,4140,kids,0.011030
414,4140,tsimane,0.001692
414,4140,adults,0.000146
415,4150,monkeys,0.068059
415,4150,kids,0.011679
415,4150,tsimane,0.002199
415,4150,adults,0.000123
416,4160,monkeys,0.086661
416,4160,kids,0.016038
416,4160,tsimane,0.002249
416,4160,adults,0.000099
417,4170,monkeys,0.086854
417,4170,kids,0.018571
417,4170,tsimane,0.002857
417,4170,adults,0.000186
418,4180,monkeys,0.067017
418,4180,kids,0.018894
418,4180,tsimane,0.002898
418,4180,adults,0.000484
419,4190,monkeys,0.093477
419,4190,kids,0.016884
419,4190,tsimane,0.001667
419,4190,adults,0.000328
420,4200,monkeys,0.092608
420,4200,kids,0.016196
420,4200,tsimane,0.005810
420,4200,adults,0.000740
421,4210,monkeys,0.069059
421,4210,kids,0.017765
421,4210,tsimane,0.000782
421,4210,adults,0.001861
422,4220,monkeys,0.080888
422,4220,kids,0.019757
422,4220,tsimane,0.000290
422,4220,adults,0.002041
423,4230,monkeys,0.097764
423,4230,kids,0.013519
423,4230,tsimane,0.000204
423,4230,adults,0.001191
424,4240,monkeys,0.084549
424,4240,kids,0.011002
424,4240,tsimane,0.004828
424,4240,adults,0.000064
425,4250,monkeys,0.087033
425,4250,kids,0.011613
425,4250,tsimane,0.004942
425,4250,adults,0.000062
426,4260,monkeys,0.082495
426,4260,kids,0.008997
426,4260,tsimane,0.001476
426,4260,adults,0.000194
427,4270,monkeys,0.081708
427,4270,kids,0.009493
427,4270,tsimane,0.001625
427,4270,adults,0.000180
428,4280,monkeys,0.082414
428,4280,kids,0.010105
428,4280,tsimane,0.001897
428,4280,adults,0.000147
429,4290,monkeys,0.095091
429,4290,kids,0.021470
429,4290,tsimane,0.002053
429,4290,adults,0.000767
430,4300,monkeys,0.061603
430,4300,kids,0.010175
430,4300,tsimane,0.001983
430,4300,adults,0.001844
431,4310,monkeys,0.080145
431,4310,kids,0.016926
431,4310,tsimane,0.001793
431,4310,adults,0.000363
432,4320,monkeys,0.078739
432,4320,kids,0.019099
432,4320,tsimane,0.002388
432,4320,adults,0.000934
433,4330,monkeys,0.080623
433,4330,kids,0.016685
433,4330,tsimane,0.001389
433,4330,adults,0.000409
434,4340,monkeys,0.077871
434,4340,kids,0.008319
434,4340,tsimane,0.000630
434,4340,adults,0.000480
435,4350,monkeys,0.096600
435,4350,kids,0.015833
435,4350,tsimane,0.003445
435,4350,adults,0.000162
436,4360,monkeys,0.066780
436,4360,kids,0.010915
436,4360,tsimane,0.001785
436,4360,adults,0.000099
437,4370,monkeys,0.072626
437,4370,kids,0.011589
437,4370,tsimane,0.002737
437,4370,adults,0.000023
438,4380,monkeys,0.088860
438,4380,kids,0.025386
438,4380,tsimane,0.001233
438,4380,adults,0.000022
439,4390,monkeys,0.088719
439,4390,kids,0.018459
439,4390,tsimane,0.001224
439,4390,adults,0.000028
440,4400,monkeys,0.070316
440,4400,kids,0.014880
440,4400,tsimane,0.002508
440,4400,adults,0.000003
441,4410,monkeys,0.097590
441,4410,kids,0.014211
441,4410,tsimane,0.001538
441,4410,adults,0.000005
442,4420,monkeys,0.093803
442,4420,kids,0.014979
442,4420,tsimane,0.001493
442,4420,adults,0.000004
443,4430,monkeys,0.075528
443,4430,kids,0.013724
443,4430,tsimane,0.002394
443,4430,adults,0.000021
444,4440,monkeys,0.067235
444,4440,kids,0.017489
444,4440,tsimane,0.001476
444,4440,adults,0.001872
445,4450,monkeys,0.069015
445,4450,kids,0.014174
445,4450,tsimane,0.001494
445,4450,adults,0.002609
446,4460,monkeys,0.080293
446,4460,kids,0.014042
446,4460,tsimane,0.001970
446,4460,adults,0.000380
447,4470,monkeys,0.079908
447,4470,kids,0.011117
447,4470,tsimane,0.000610
447,4470,adults,0.001155
448,4480,monkeys,0.075306
448,4480,kids,0.014201
448,4480,tsimane,0.000527
448,4480,adults,0.004286
449,4490,monkeys,0.089971
449,4490,kids,0.013461
449,4490,tsimane,0.000821
449,4490,adults,0.000027
450,4500,monkeys,0.080709
450,4500,kids,0.012843
450,4500,tsimane,0.000993
450,4500,adults,0.000028
451,4510,monkeys,0.080709
451,4510,kids,0.012843
451,4510,tsimane,0.000993
451,4510,adults,0.000028
452,4520,monkeys,0.081897
452,4520,kids,0.016947
452,4520,tsimane,0.001058
452,4520,adults,0.001542
453,4530,monkeys,0.085558
453,4530,kids,0.016599
453,4530,tsimane,0.001091
453,4530,adults,0.000588
454,4540,monkeys,0.071544
454,4540,kids,0.014149
454,4540,tsimane,0.000499
454,4540,adults,0.000512
455,4550,monkeys,0.070806
455,4550,kids,0.013070
455,4550,tsimane,0.000441
455,4550,adults,0.000576
456,4560,monkeys,0.074766
456,4560,kids,0.023161
456,4560,tsimane,0.006855
456,4560,adults,0.001075
457,4570,monkeys,0.077901
457,4570,kids,0.012898
457,4570,tsimane,0.000480
457,4570,adults,0.000228
458,4580,monkeys,0.076102
458,4580,kids,0.014589
458,4580,tsimane,0.001388
458,4580,adults,0.000136
459,4590,monkeys,0.079250
459,4590,kids,0.015648
459,4590,tsimane,0.001737
459,4590,adults,0.000141
460,4600,monkeys,0.071548
460,4600,kids,0.015987
460,4600,tsimane,0.000686
460,4600,adults,0.000598
461,4610,monkeys,0.070310
461,4610,kids,0.011411
461,4610,tsimane,0.002596
461,4610,adults,0.002363
462,4620,monkeys,0.075494
462,4620,kids,0.015009
462,4620,tsimane,0.001436
462,4620,adults,0.000462
463,4630,monkeys,0.064375
463,4630,kids,0.013598
463,4630,tsimane,0.001688
463,4630,adults,0.000188
464,4640,monkeys,0.084185
464,4640,kids,0.023627
464,4640,tsimane,0.005818
464,4640,adults,0.000235
465,4650,monkeys,0.075896
465,4650,kids,0.020071
465,4650,tsimane,0.002568
465,4650,adults,0.001263
466,4660,monkeys,0.072998
466,4660,kids,0.015370
466,4660,tsimane,0.001904
466,4660,adults,0.001633
467,4670,monkeys,0.071095
467,4670,kids,0.016008
467,4670,tsimane,0.002182
467,4670,adults,0.001693
468,4680,monkeys,0.069676
468,4680,kids,0.016157
468,4680,tsimane,0.001900
468,4680,adults,0.001577
469,4690,monkeys,0.073457
469,4690,kids,0.016107
469,4690,tsimane,0.001508
469,4690,adults,0.001531
470,4700,monkeys,0.073786
470,4700,kids,0.015291
470,4700,tsimane,0.001359
470,4700,adults,0.001434
471,4710,monkeys,0.071518
471,4710,kids,0.020103
471,4710,tsimane,0.001905
471,4710,adults,0.001350
472,4720,monkeys,0.080104
472,4720,kids,0.010497
472,4720,tsimane,0.001126
472,4720,adults,0.000577
473,4730,monkeys,0.076896
473,4730,kids,0.010230
473,4730,tsimane,0.001127
473,4730,adults,0.000538
474,4740,monkeys,0.075727
474,4740,kids,0.009921
474,4740,tsimane,0.001376
474,4740,adults,0.000581
475,4750,monkeys,0.078912
475,4750,kids,0.010100
475,4750,tsimane,0.001488
475,4750,adults,0.000871
476,4760,monkeys,0.075830
476,4760,kids,0.007832
476,4760,tsimane,0.000927
476,4760,adults,0.001243
477,4770,monkeys,0.070577
477,4770,kids,0.007725
477,4770,tsimane,0.001002
477,4770,adults,0.001009
478,4780,monkeys,0.069466
478,4780,kids,0.009576
478,4780,tsimane,0.002067
478,4780,adults,0.001054
479,4790,monkeys,0.069732
479,4790,kids,0.010810
479,4790,tsimane,0.001903
479,4790,adults,0.001037
480,4800,monkeys,0.074536
480,4800,kids,0.007859
480,4800,tsimane,0.004402
480,4800,adults,0.001146
481,4810,monkeys,0.086886
481,4810,kids,0.022532
481,4810,tsimane,0.000463
481,4810,adults,0.001297
482,4820,monkeys,0.096756
482,4820,kids,0.013969
482,4820,tsimane,0.000497
482,4820,adults,0.000783
483,4830,monkeys,0.091260
483,4830,kids,0.011630
483,4830,tsimane,0.000866
483,4830,adults,0.000801
484,4840,monkeys,0.082882
484,4840,kids,0.014040
484,4840,tsimane,0.000953
484,4840,adults,0.000949
485,4850,monkeys,0.078993
485,4850,kids,0.014347
485,4850,tsimane,0.000436
485,4850,adults,0.000883
486,4860,monkeys,0.081335
486,4860,kids,0.011472
486,4860,tsimane,0.000946
486,4860,adults,0.000879
487,4870,monkeys,0.080559
487,4870,kids,0.011322
487,4870,tsimane,0.001018
487,4870,adults,0.000872
488,4880,monkeys,0.086050
488,4880,kids,0.018460
488,4880,tsimane,0.003187
488,4880,adults,0.000371
489,4890,monkeys,0.083236
489,4890,kids,0.017548
489,4890,tsimane,0.003284
489,4890,adults,0.000262
490,4900,monkeys,0.091926
490,4900,kids,0.011849
490,4900,tsimane,0.002368
490,4900,adults,0.000483
491,4910,monkeys,0.097605
491,4910,kids,0.010829
491,4910,tsimane,0.002717
491,4910,adults,0.000385
492,4920,monkeys,0.100723
492,4920,kids,0.011056
492,4920,tsimane,0.002919
492,4920,adults,0.000316
493,4930,monkeys,0.062395
493,4930,kids,0.013647
493,4930,tsimane,0.001633
493,4930,adults,0.000724
494,4940,monkeys,0.077217
494,4940,kids,0.013959
494,4940,tsimane,0.001110
494,4940,adults,0.000795
495,4950,monkeys,0.084322
495,4950,kids,0.013437
495,4950,tsimane,0.002270
495,4950,adults,0.000410
496,4960,monkeys,0.071435
496,4960,kids,0.020149
496,4960,tsimane,0.000813
496,4960,adults,0.001896
497,4970,monkeys,0.062580
497,4970,kids,0.010147
497,4970,tsimane,0.003454
497,4970,adults,0.000511
498,4980,monkeys,0.065400
498,4980,kids,0.016668
498,4980,tsimane,0.001868
498,4980,adults,0.000466
499,4990,monkeys,0.074631
499,4990,kids,0.017036
499,4990,tsimane,0.001512
499,4990,adults,0.000456
