sample,thin_sample,who,part,which,value
0,0,kids,6,OMOC,0.000001
0,0,kids,6,OCCO,0.008880
0,0,kids,6,CCOO,0.074045
0,0,kids,6,COCO,0.030127
0,0,kids,6,COOM,0.000444
0,0,kids,7,OOMC,0.990903
0,0,kids,7,OMCO,0.003396
0,0,kids,7,OOCM,0.003595
0,0,kids,7,OCOM,0.000211
0,0,kids,7,OMOC,0.000001
0,0,kids,7,OCCO,0.001361
0,0,kids,7,CCOO,0.000001
0,0,kids,7,COCO,0.000161
0,0,kids,7,COOM,0.000372
0,0,kids,8,OOMC,0.027983
0,0,kids,8,OMCO,0.002008
0,0,kids,8,OOCM,0.365510
0,0,kids,8,OCOM,0.116653
0,0,kids,8,OMOC,0.015584
0,0,kids,8,OCCO,0.148888
0,0,kids,8,CCOO,0.004721
0,0,kids,8,COCO,0.318514
0,0,kids,8,COOM,0.000140
0,0,kids,9,OOMC,0.366927
0,0,kids,9,OMCO,0.000748
0,0,kids,9,OOCM,0.594310
0,0,kids,9,OCOM,0.000008
0,0,kids,9,OMOC,0.016891
0,0,kids,9,OCCO,0.000035
0,0,kids,9,CCOO,0.000087
0,0,kids,9,COCO,0.000001
0,0,kids,9,COOM,0.020994
0,0,kids,10,OOMC,0.868521
0,0,kids,10,OMCO,0.007059
0,0,kids,10,OOCM,0.008134
0,0,kids,10,OCOM,0.000000
0,0,kids,10,OMOC,0.028889
0,0,kids,10,OCCO,0.020428
0,0,kids,10,CCOO,0.000000
0,0,kids,10,COCO,0.065089
0,0,kids,10,COOM,0.001880
0,0,kids,11,OOMC,0.123146
0,0,kids,11,OMCO,0.020492
0,0,kids,11,OOCM,0.130140
0,0,kids,11,OCOM,0.381837
0,0,kids,11,OMOC,0.004487
0,0,kids,11,OCCO,0.006469
0,0,kids,11,CCOO,0.172535
0,0,kids,11,COCO,0.083012
0,0,kids,11,COOM,0.077882
0,0,kids,12,OOMC,0.888139
0,0,kids,12,OMCO,0.000000
0,0,kids,12,OOCM,0.034196
0,0,kids,12,OCOM,0.026167
0,0,kids,12,OMOC,0.033461
0,0,kids,12,OCCO,0.000426
0,0,kids,12,CCOO,0.000000
0,0,kids,12,COCO,0.015843
0,0,kids,12,COOM,0.001768
0,0,kids,13,OOMC,0.024431
0,0,kids,13,OMCO,0.000567
0,0,kids,13,OOCM,0.070203
0,0,kids,13,OCOM,0.000078
0,0,kids,13,OMOC,0.895332
0,0,kids,13,OCCO,0.008620
0,0,kids,13,CCOO,0.000056
0,0,kids,13,COCO,0.000006
0,0,kids,13,COOM,0.000707
0,0,kids,14,OOMC,0.179398
0,0,kids,14,OMCO,0.039744
